chr	start	end	strand	pvalue	qvalue	meth.diff
chr3	185481001	185482000	*	0.000609130498599185	0.0422549051605564	-18.3139534883721
chr4	1549001	1550000	*	0.000183545198789782	0.0206337745958463	19.416891425005
chr4	3690001	3691000	*	0.000129332461577207	0.0164340106750137	-10.3982470266774
chr4	6937001	6938000	*	1.25918161052116e-08	5.22285097440071e-06	26.9239766081871
chr4	7735001	7736000	*	0.000242050194017373	0.0244656536964585	26.2893081761006
chr4	8199001	8200000	*	0.000393026581450074	0.0330666515512157	18.3582029642861
chr4	57224001	57225000	*	2.73589268002377e-09	1.23042635754849e-06	20.1963729417
chr4	123396001	123397000	*	2.60138262201898e-05	0.00481814200640195	21.9145191222331
chr4	123444001	123445000	*	1.02524281198288e-09	5.03518810207935e-07	22.8846153846154
chr4	183753001	183754000	*	0.000745598262494079	0.0479030775383808	12.963177396943
chr5	1950001	1951000	*	0.000733308288046929	0.047303293833269	10.915673458926
chr5	6350001	6351000	*	6.41803490280342e-07	0.000178396429281267	15.4656180400891
chr5	65035001	65036000	*	0.000468362267551363	0.0361532384955137	10.2609121529526
chr5	74641001	74642000	*	0.000116725755551271	0.0152813314460025	10.6106810728804
chr5	95670001	95671000	*	0.000298855250553888	0.028360520305565	-15.2614379084967
chr5	148221001	148222000	*	0.000121403510375871	0.015700633144517	19.655028515788
chr5	172339001	172340000	*	0.000480742041147754	0.0367571636641615	11.9054193007845
chr5	179302001	179303000	*	7.78030442764214e-06	0.00173009782543416	13.1842856458315
chr6	1245001	1246000	*	1.29762258719488e-05	0.00271222798783376	-19.3236714975845
chr6	7835001	7836000	*	0.000631617132304708	0.0431422568881733	-20.9414419033945
chr6	27827001	27828000	*	5.2204952019491e-08	1.94379209529493e-05	21.6783216783217
chr6	28537001	28538000	*	0.000662766025927789	0.0447354818516671	24.1656292102256
chr6	28658001	28659000	*	6.31039980581053e-05	0.00964055772075801	18.3652173913043
chr6	33201001	33202000	*	3.26592913724972e-05	0.00574608348197299	-86.4150943396226
chr6	35141001	35142000	*	0.000673320742510734	0.0450423480627306	22.3171878549093
chr6	36388001	36389000	*	0.000566679936648058	0.0405763150373269	18.680165788792
chr6	38177001	38178000	*	3.2268801143719e-07	9.60300425634162e-05	31.3213102686787
chr6	98828001	98829000	*	0.000204413714039847	0.0218768607207447	13.6248331108144
chr6	106939001	106940000	*	0.000114778736431767	0.0152377448745106	23.0196912060864
chr6	116253001	116254000	*	2.10548041998447e-05	0.00405167355718548	-70.8833313764628
chr6	135054001	135055000	*	0.000147192641559954	0.0180171013542908	10.5167455459162
chr6	149320001	149321000	*	5.5111425294749e-07	0.000155345927893674	23.2597623089983
chr6	150683001	150684000	*	7.11873797400638e-07	0.000195833321240788	27.4621752783329
chr6	151493001	151494000	*	4.44083912148124e-05	0.00731795177751792	-30.8708085505877
chr6	157317001	157318000	*	0.000597706982552628	0.0418985309657132	-12.4060980998674
chr6	158435001	158436000	*	0.000450230889151585	0.0356883846557351	14.1829848434561
chr7	920001	921000	*	0.000609652760852282	0.0422549051605564	-11.126497005988
chr7	925001	926000	*	9.2514481366136e-05	0.0129476294082147	28.0821917808219
chr7	39475001	39476000	*	0.000780072727928236	0.048901340938067	10.8108108108108
chr7	45028001	45029000	*	0.000600974739157174	0.0420533922124583	21.3845350052247
chr7	74312001	74313000	*	0.000337395388651422	0.030416045377322	-16.9874801190816
chr7	98835001	98836000	*	0.000226145666943118	0.02354361015283	11.9215865055847
chr7	117274001	117275000	*	4.77467929393997e-06	0.00110790285555126	22.641196013289
chr7	151337001	151338000	*	0.000341521608712417	0.0304891496429182	10.8881118881119
chr7	155072001	155073000	*	0.000511974675208878	0.0381966546288261	-15.3672109093133
chr7	157531001	157532000	*	4.73293342147168e-05	0.00770090672455924	-15.2305992819663
chr7	157574001	157575000	*	0.000222728616692146	0.0232464813639638	-32.0646301092606
chr7	158509001	158510000	*	1.40608216496243e-09	6.50640610968697e-07	-26.7504901130285
chr8	1838001	1839000	*	4.14327934388048e-07	0.000121494925326315	-28.0428981937603
chr8	1950001	1951000	*	0.000329281561272602	0.029988525175318	11.6076696165192
chr8	2985001	2986000	*	8.9343489111523e-05	0.0126057885372623	15.5757575757576
chr8	5920001	5921000	*	0.00075454869605965	0.0482072960521047	39.9240078806642
chr8	17628001	17629000	*	5.50432638351712e-05	0.0087427933252743	19.4195794259733
chr8	52150001	52151000	*	1.25284018651058e-05	0.00263929934228041	20.8533286798709
chr8	81991001	81992000	*	2.12272397246732e-05	0.00405560894454551	-10.655511630045
chr8	124133001	124134000	*	0.000725889730678192	0.0470366214506974	-18.0207088809239
chr8	130802001	130803000	*	2.98546818065001e-05	0.0053228309865687	27.5938189845475
chr8	141401001	141402000	*	3.09711502887811e-09	1.37740419450536e-06	30.441125562534
chr8	143095001	143096000	*	0.000425469195250947	0.0346843216208961	15.3571428571429
chr9	35676001	35677000	*	1.87799254755384e-05	0.00368476904378714	23.3445563894315
chr9	64049001	64050000	*	1.98222607213985e-14	2.51877402104421e-11	20.7911533188673
chr9	112449001	112450000	*	0.000418981908105764	0.0342251819172668	21.551724137931
chr9	114170001	114171000	*	6.42116698525662e-15	8.40023468858098e-12	23.9861523244313
chr9	128723001	128724000	*	2.73500845548617e-24	1.36840691866514e-20	25.5765291191103
chr9	133835001	133836000	*	1.58999139816245e-06	0.000401524530748373	-10.4242107239613
chr9	133924001	133925000	*	0.000447875327488445	0.0356044465099916	-38.0771396396396
chr9	136000001	136001000	*	0.000442165792259792	0.0354122908824813	-15.5081903617775
chr9	136185001	136186000	*	0.000202442857369881	0.0217821063484132	29.8804979253112
chr10	21525001	21526000	*	4.90913983848357e-15	6.77569705744783e-12	11.953902475758
chr10	35089001	35090000	*	2.11082959565941e-12	1.656645456006e-09	16.6104218362283
chr10	46557001	46558000	*	0.000115942608880285	0.0152469930073076	-21.6358331777457
chr10	69179001	69180000	*	0.000470514475870404	0.0362173125347072	11.8814005991776
chr10	73851001	73852000	*	1.38238372900465e-06	0.000353558144894701	-28.5435101243146
chr10	103875001	103876000	*	7.97978291575348e-08	2.85180370661306e-05	-14.2857142857143
chr10	112834001	112835000	*	0.000548261268609881	0.0398636277149566	29.1713117800074
chr10	118718001	118719000	*	9.58862796871701e-12	6.50505588591501e-09	-11.2190721649485
chr10	128686001	128687000	*	1.62931401297342e-05	0.00326077904959832	11.0750507099391
chr10	132793001	132794000	*	5.72098117375631e-05	0.00899058848175435	-37.2641402071242
chr10	132794001	132795000	*	0.000372044364469755	0.0318877902638581	-19.9224850169209
chr10	132972001	132973000	*	0.000169371953554605	0.0197648695221258	22.1698113207547
chr10	133309001	133310000	*	1.7725944059586e-05	0.00350373234037823	17.5509815268242
chr10	133372001	133373000	*	3.6720988880961e-20	1.08874750941669e-16	-54.2062415196744
chr11	862001	863000	*	0.000566537581121937	0.0405763150373269	-30.0792013267691
chr11	1200001	1201000	*	8.73581815839108e-13	7.60137798328826e-10	-18.1508458646617
chr11	1350001	1351000	*	1.67431374421093e-05	0.00334248171651812	-10.8715429403202
chr11	1946001	1947000	*	0.000429131604149416	0.0348763349729772	-67.3479563304494
chr11	2903001	2904000	*	2.62646292076308e-05	0.00482237917722949	20.5393205036826
chr11	3195001	3196000	*	6.9865999522962e-06	0.00155793020924387	32.5467594606351
chr11	6630001	6631000	*	0.000764657920978044	0.0486203445556196	-23.6475140630435
chr11	12138001	12139000	*	8.16660721234965e-06	0.00180596640840213	-30.3983678728659
chr11	15941001	15942000	*	0.000708435699710182	0.0465720807752301	16.7681202013152
chr11	27335001	27336000	*	0.000417557062663348	0.0342251819172668	10.1694915254237
chr11	31818001	31819000	*	0.000222003446787688	0.0232010434973534	17.2181440422275
chr11	46363001	46364000	*	0.000148378437052839	0.0181209688395895	-12.6190476190476
chr11	62397001	62398000	*	4.04292531253354e-07	0.00011898806034165	-15.1637960148598
chr11	69874001	69875000	*	0.00048887665902487	0.0371308817458298	10.460325523038
chr11	75373001	75374000	*	0.000582402727795257	0.0411780592267392	19.6078431372549
chr11	92026001	92027000	*	0.000264647229436827	0.0262850544258361	25.9209100758397
chr11	114199001	114200000	*	1.75781823551051e-06	0.000441123153129365	-14.098543248234
chr11	118690001	118691000	*	4.68201534545817e-38	9.37021189703404e-34	35.739898989899
chr11	120516001	120517000	*	1.26029167467781e-06	0.000326504490481629	31.0087719298246
chr11	125769001	125770000	*	3.1261793123458e-09	1.38264879843874e-06	-16.3928571428571
chr12	1908001	1909000	*	0.000367242977265519	0.0316290394361749	-18.9763272049901
chr12	31556001	31557000	*	0.000267123987638196	0.0264326641732765	40.5922944220817
chr12	40383001	40384000	*	0.00066256512100648	0.0447354818516671	-16.6716581810921
chr12	54361001	54362000	*	4.96761022127231e-05	0.0080337605588641	-14.421163202123
chr12	56115001	56116000	*	0.000160557791830799	0.0190982200524655	21.9229569557081
chr12	57211001	57212000	*	5.48685681077968e-06	0.00125139115453054	-13.1547619047619
chr12	111032001	111033000	*	0.000777469860867487	0.0488748765536085	-16.9399269830733
chr12	123601001	123602000	*	0.000245780715087956	0.0247370697428529	-31.5609967069821
chr12	124654001	124655000	*	4.42075473475154e-05	0.00731651268879717	-17.2252462179826
chr12	125113001	125114000	*	1.15172772551896e-06	0.000302291929745295	22.4489795918367
chr12	132191001	132192000	*	5.0190166919542e-07	0.000144009455195477	11.0944218095792
chr12	132309001	132310000	*	0.000361257688094578	0.0312983683687789	-16.5318809649417
chr12	132444001	132445000	*	5.69963890778662e-05	0.00898928237296193	12.6080166579906
chr12	132506001	132507000	*	1.47703312363481e-11	9.61306090856372e-09	17.2011251758087
chr12	132507001	132508000	*	0.000268206376524973	0.0264877517679062	30.120232172471
chr13	49762001	49763000	*	0.000559112603811547	0.0402867092425623	13.8883485703171
chr13	99883001	99884000	*	1.25925537156953e-05	0.00264585114396279	17.2408310366759
chr13	110470001	110471000	*	9.05877077528364e-07	0.000241726679440605	28.384124734231
chr13	111893001	111894000	*	1.04336892023961e-05	0.00225742194403842	-24.2997133888358
chr13	113549001	113550000	*	0.000128973381207241	0.0164340106750137	-38.9676910953507
chr14	19800001	19801000	*	0.000726823981936766	0.0470366214506974	-20.6204906204906
chr14	24241001	24242000	*	0.000684320170016353	0.045386703592498	-13.1230393865458
chr14	36676001	36677000	*	2.31920066085742e-07	7.19606687614349e-05	12.9523133356999
chr14	39174001	39175000	*	0.000772565238169999	0.0487870363399682	11.3494753833737
chr14	56797001	56798000	*	0.000803036793052799	0.0496861830939818	-27.7153102284528
chr14	77543001	77544000	*	1.33652479253963e-05	0.00278358953512764	24.5379310344828
chr14	102088001	102089000	*	0.000343535029516777	0.0304891496429182	32.7381864623244
chr14	103776001	103777000	*	2.10438786972987e-07	6.65858333055596e-05	10.6382978723404
chr14	104736001	104737000	*	6.50768938276684e-20	1.73652936402716e-16	18.4602134619954
chr14	105537001	105538000	*	0.000303778597699799	0.0286434979749341	-10.5221207082741
chr15	22840001	22841000	*	0.000380143087483723	0.032378880810479	53.5162447402911
chr15	27706001	27707000	*	0.000289273910031089	0.0277997464615891	-13.9677601809955
chr15	28993001	28994000	*	0.00058022351341933	0.0411314847869985	-21.7323881258307
chr15	29453001	29454000	*	9.44996455221858e-11	5.40354427620853e-08	-33.6979322744981
chr15	68213001	68214000	*	0.00037370414411935	0.0319957926504695	-16.5019970569687
chr15	74827001	74828000	*	0.000241745338079691	0.0244656536964585	19.5852206701923
chr15	78812001	78813000	*	0.000230121097926497	0.0237588716491849	33.87957424102
chr15	90529001	90530000	*	1.20230820871858e-05	0.00254624730916743	28.1296222154338
chr15	99916001	99917000	*	1.71276592765468e-05	0.00340227598247859	17.1332990221307
chr16	625001	626000	*	0.000344040760315294	0.0304891496429182	-13.3417765116997
chr16	1073001	1074000	*	2.86996737784073e-14	3.42908877158902e-11	27.9255923955064
chr16	1744001	1745000	*	0.000277383523257726	0.0269155514571263	-13.249790142703
chr16	2529001	2530000	*	6.16899336567494e-08	2.24475109979161e-05	-32.5
chr16	3333001	3334000	*	3.88915880795224e-05	0.00661015039594024	10.9028704059563
chr16	4892001	4893000	*	4.28941643669325e-05	0.00716868122724987	-24.2173792593961
chr16	11387001	11388000	*	0.000444872484263367	0.0354361110479281	-35.269332452082
chr16	23330001	23331000	*	1.61528887253567e-06	0.00040663022046592	18.0722891566265
chr16	23399001	23400000	*	9.03518931481251e-05	0.0127116393003946	20.8319068812051
chr16	29184001	29185000	*	5.73268271886423e-09	2.4806343215211e-06	31.5700737618546
chr16	68358001	68359000	*	0.000465936358969586	0.036142338553389	-33.7077865266842
chr16	85194001	85195000	*	3.75407782130715e-05	0.00647682050322241	16.0714285714286
chr16	87950001	87951000	*	6.47070509259146e-155	5.17998112924732e-150	-79.9541741382746
chr16	88657001	88658000	*	0.000324429741218704	0.0298180388168624	33.0388582143973
chr16	89344001	89345000	*	0.000191352256193331	0.0211325261947668	-17.6666666666667
chr17	2935001	2936000	*	0.000432622372024412	0.0350156764659116	17.237142755815
chr17	17076001	17077000	*	0.000354181771803936	0.0310523488836407	-15.6759906759907
chr17	28467001	28468000	*	0.000388841576071364	0.0329321315223675	-29.7530436789568
chr17	33507001	33508000	*	0.000134632960945373	0.0168559546158071	19.2670480903046
chr17	36657001	36658000	*	0.000475611806388	0.0365394056216363	14.4182208705393
chr17	40612001	40613000	*	1.68536224196831e-05	0.00335616865927686	-21.8020820868733
chr17	43399001	43400000	*	7.9836223609508e-05	0.0115571679683697	11.4128393991912
chr17	44354001	44355000	*	0.000810278530524178	0.0499480735917147	-13.3725513557521
chr17	50221001	50222000	*	1.39231163683105e-05	0.00287264062504927	-16.2068965517241
chr17	58195001	58196000	*	9.30269682064327e-05	0.0129544904045893	13.5536398467433
chr17	61457001	61458000	*	7.96501358297159e-12	5.54453655407526e-09	10.5039193729003
chr17	73508001	73509000	*	7.18578977007611e-05	0.0107321389808384	13.4146341463415
chr17	75589001	75590000	*	0.000179653347786665	0.0203996524417597	16.2673255907932
chr17	79627001	79628000	*	0.000132733067600605	0.0167489038028959	10.4270937604271
chr17	80449001	80450000	*	5.30212555757363e-17	1.03524399922144e-13	-24.9294690946396
chr17	81240001	81241000	*	0.000791147571084793	0.0492519393653602	-15.592327798278
chr17	81243001	81244000	*	7.39654467231986e-16	1.2083962675803e-12	-25.0708345068391
chr17	82830001	82831000	*	0.000526489840422689	0.0390249908813452	-59.7030113772847
chr18	75185001	75186000	*	1.37696700228264e-05	0.00285570142920565	22.753327504129
chr18	77053001	77054000	*	0.000678510502121226	0.0452262040026005	-13.4500571622137
chr19	580001	581000	*	5.72771928383356e-05	0.00899058848175435	-43.7631578947368
chr19	789001	790000	*	0.000731849827105193	0.0472472852848586	20.525720703288
chr19	1503001	1504000	*	2.11940731079587e-05	0.00405560894454551	-33.2361182046864
chr19	1986001	1987000	*	1.95060090092356e-05	0.00379929633975389	-28.8096742103013
chr19	2424001	2425000	*	0.000333469123333671	0.0303009531567601	-25.4148198260157
chr19	2512001	2513000	*	1.22560939681732e-07	4.15735058582425e-05	-27.3504273504274
chr19	4197001	4198000	*	3.65648905275102e-05	0.00634950577851309	26.0097146326654
chr19	6656001	6657000	*	1.32474243209809e-12	1.12818459226863e-09	-31.917701863354
chr19	7905001	7906000	*	0.000305841337729225	0.0287027642584001	-28.6680761099366
chr19	10805001	10806000	*	9.87740283070449e-06	0.00214867889441092	23.7612612612613
chr19	18436001	18437000	*	0.000467475796482416	0.036142338553389	46.3562632612187
chr19	18851001	18852000	*	8.56659699475825e-08	2.99467312282537e-05	-10.1756613756614
chr19	19860001	19861000	*	0.00016412338979587	0.0194357074332847	15.5605713515699
chr19	29856001	29857000	*	0.000194181734549326	0.0213156758300122	-15.3924442273245
chr19	35126001	35127000	*	0.000325679141605182	0.0298563295719599	33.6365533332912
chr19	37077001	37078000	*	2.05662704490518e-11	1.30665690571107e-08	36.4705882352941
chr19	37595001	37596000	*	0.000143360592546955	0.0176289063003261	11.9850187265918
chr19	38005001	38006000	*	0.000407043254635678	0.0338369216447948	26.889338731444
chr19	38238001	38239000	*	3.68160128656181e-05	0.00637927535115128	22.9480421686747
chr19	39353001	39354000	*	0.000679756181218465	0.0452715400306363	-14.5320197044335
chr19	46059001	46060000	*	0.00019835443638004	0.0215998913763399	-11.2244897959184
chr19	48715001	48716000	*	6.05203198602552e-07	0.000169399354921753	-18.6144578313253
chr19	50798001	50799000	*	9.0512888279826e-05	0.0127119489022887	-49.4785082174463
chr19	53008001	53009000	*	5.13915102766059e-06	0.00117940337769922	10.5235373501627
chr19	56844001	56845000	*	0.000134520776798484	0.0168559546158071	-10.2955596021852
chr20	266001	267000	*	2.15900148981474e-10	1.17574239394775e-07	15.2401097932563
chr20	1183001	1184000	*	9.9762429473164e-06	0.00216429881308682	-14.0086988039145
chr20	20251001	20252000	*	0.00011697960396176	0.0152813314460025	-18.2609643135959
chr20	23086001	23087000	*	0.000358889653329753	0.0312283962393419	25.2175577422763
chr20	32582001	32583000	*	7.37154987237746e-05	0.0108876986566705	-23.071641107805
chr20	33862001	33863000	*	0.00056779461806924	0.0406197976672141	-66.1872277103465
chr20	45319001	45320000	*	4.00177488453562e-06	0.000939452541977502	43.2998446026526
chr20	45487001	45488000	*	2.9527949299092e-05	0.00529998936829606	15.5675252817458
chr20	51595001	51596000	*	0.000109814228657605	0.0147995578640897	19.1978559337973
chr20	56649001	56650000	*	5.1371191840854e-05	0.00825784771349049	-18.367539069855
chr20	57212001	57213000	*	0.000271857778248759	0.0266275785882247	24.8504510657674
chr20	58706001	58707000	*	0.00062634902541524	0.0428922141344461	-16.4674136048461
chr20	62162001	62163000	*	1.71358307546794e-08	6.8933234709023e-06	18.2911832946636
chr20	63028001	63029000	*	2.81339256654187e-06	0.00068042288575634	15.4266498528794
chr20	63246001	63247000	*	0.000127016057966612	0.0162687873785312	39.9806642402184
chr20	64141001	64142000	*	0.000339663106314582	0.0304891496429182	20.0688919872058
chr21	8401001	8402000	*	0.000543860907383562	0.0398331133041449	-54.3164687727174
chr21	36640001	36641000	*	0.000777645249421727	0.0488748765536085	17.4714086600146
chr21	45478001	45479000	*	7.87842938142369e-12	5.53237188815185e-09	18.9748129073791
chr21	46393001	46394000	*	0.000292564121651483	0.0279481855392559	-23.8046171905569
chr22	39385001	39386000	*	0.000186669954373956	0.0208374266724187	-15.787841191067
chr22	39685001	39686000	*	0.000204154827105015	0.0218768607207447	12.1029525017717
chr22	41247001	41248000	*	1.10714712622507e-05	0.00237614574833548	-12.9893431926925
chr22	41621001	41622000	*	5.23610669393173e-12	3.74254503803528e-09	28.2258064516129
chr22	42646001	42647000	*	0.000499343414095076	0.0377082230797507	-17.265365448505
chr22	46535001	46536000	*	7.54560095495263e-05	0.0110227471733793	-58.207782229767
chr22	48464001	48465000	*	5.91099734246305e-09	2.54404266571162e-06	28.1897233201581
chr22	49040001	49041000	*	2.96983774722326e-07	8.93773876727832e-05	28.5593527351769
chr22	49838001	49839000	*	0.000129314398897298	0.0164340106750137	12.4083582089552
chr22	50719001	50720000	*	3.86913833182603e-05	0.00661015039594024	-18.6274509803922
chrX	1214001	1215000	*	0.000760803030352259	0.0484522028449376	13.0377094972067
chrX	1593001	1594000	*	1.69978757027379e-08	6.87236202733693e-06	25.8870564717641
chrX	2678001	2679000	*	0.000354760225218492	0.0310523488836407	-16.021756021756
chrX	71148001	71149000	*	9.90324455354046e-08	3.41716610181846e-05	-24.0165631469979
chrX	86085001	86086000	*	9.53227024190903e-05	0.013202162634082	17.4291617473436
chrX	116547001	116548000	*	0.000355643822928764	0.0310764100574267	22.824302134647
